query_id,doc_id,ltr_score,colbert_score,final_score,original_rank,new_rank
204,40541575,-4.265957,0.0,0.0,12,12
204,35812708,-4.303635,0.0,0.0,13,13
204,53565673,-4.487618,0.0,0.0,14,14
204,29432416,-4.501656,0.0,0.0,15,15
204,32650066,-4.51813,0.0,0.0,16,16
204,28703095,-4.642089,0.0,0.0,17,17
204,13540276,-4.670655,0.0,0.0,18,18
204,63036105,-4.699166,0.0,0.0,19,19
204,10585604,-4.835917,0.0,0.0,20,20
204,18898096,-4.902364,0.0,0.0,21,21
204,9500895,-4.903277,0.0,0.0,22,22
204,14148627,-4.932334,0.0,0.0,23,23
204,2810331,-4.936057,0.0,0.0,24,24
204,36598029,-4.944291,0.0,0.0,25,25
204,17022526,-4.983266,0.0,0.0,26,26
204,20098499,-5.023183,0.0,0.0,27,27
204,12138300,-5.026105,0.0,0.0,28,28
204,2296056,-5.088512,0.0,0.0,29,29
204,43613906,-5.152129,0.0,0.0,30,30
204,56062750,-5.185213,0.0,0.0,31,31
204,51907673,-5.198829,0.0,0.0,32,32
204,63180133,-5.225887,0.0,0.0,33,33
204,66291732,-5.331215,0.0,0.0,34,34
204,35588517,-5.361909,0.0,0.0,35,35
204,28731928,-5.367982,0.0,0.0,36,36
204,3451706,-5.408656,0.0,0.0,37,37
204,1519350,-5.460957,0.0,0.0,38,38
204,73082414,-5.475994,0.0,0.0,39,39
204,10049879,-5.516138,0.0,0.0,40,40
204,32001136,-5.538844,0.0,0.0,41,41
204,65900121,-5.542837,0.0,0.0,42,42
204,963021,-5.565142,0.0,0.0,43,43
204,6584608,-5.566072,0.0,0.0,44,44
204,29064195,-5.603205,0.0,0.0,45,45
204,2080169,-5.610531,0.0,0.0,46,46
204,6960205,-5.620672,0.0,0.0,47,47
204,4267117,-5.734182,0.0,0.0,48,48
204,45221469,-5.745725,0.0,0.0,49,49
204,2318313,-5.752776,0.0,0.0,50,50
213,53318641,-2.651168,0.0,0.0,1,1
213,16973436,-3.38557,0.0,0.0,2,2
213,3101798,-3.780606,0.0,0.0,3,3
213,25245841,-3.792614,0.0,0.0,4,4
213,38708555,-3.827932,0.0,0.0,5,5
213,24410680,-3.903994,0.0,0.0,6,6
213,34184857,-4.149567,0.0,0.0,7,7
213,10015093,-4.257156,0.0,0.0,8,8
213,68750833,-4.3541,0.0,0.0,9,9
213,41485272,-4.440956,0.0,0.0,10,10
213,63391388,-4.772563,0.0,0.0,11,11
213,57680804,-4.800153,0.0,0.0,12,12
213,57927018,-4.822984,0.0,0.0,13,13
213,6284990,-4.824537,0.0,0.0,14,14
213,1913142,-4.885159,0.0,0.0,15,15
213,62600694,-4.967226,0.0,0.0,16,16
213,32404254,-5.010009,0.0,0.0,17,17
213,407732,-5.037658,0.0,0.0,18,18
213,69276460,-5.12385,0.0,0.0,19,19
213,69060795,-5.188003,0.0,0.0,20,20
213,17487889,-5.188496,0.0,0.0,21,21
213,68009395,-5.192143,0.0,0.0,22,22
213,3283709,-5.197809,0.0,0.0,23,23
213,37886141,-5.245459,0.0,0.0,24,24
213,68417457,-5.452233,0.0,0.0,25,25
213,3578673,-5.507616,0.0,0.0,26,26
213,53002876,-5.558639,0.0,0.0,27,27
213,40883956,-5.592251,0.0,0.0,28,28
213,71221101,-5.632919,0.0,0.0,29,29
213,54307776,-5.644542,0.0,0.0,30,30
213,68436903,-5.677814,0.0,0.0,31,31
213,21002335,-5.689017,0.0,0.0,32,32
213,67499706,-5.706955,0.0,0.0,33,33
213,62196203,-5.767086,0.0,0.0,34,34
213,2177216,-5.772958,0.0,0.0,35,35
213,53783813,-5.77629,0.0,0.0,36,36
213,16012401,-5.79237,0.0,0.0,37,37
213,31176438,-5.807196,0.0,0.0,38,38
213,45284856,-5.825831,0.0,0.0,39,39
213,57733302,-5.829756,0.0,0.0,40,40
213,28859081,-5.836255,0.0,0.0,41,41
213,62852320,-5.879784,0.0,0.0,42,42
213,1892810,-5.909629,0.0,0.0,43,43
213,2438285,-5.913741,0.0,0.0,44,44
213,20902032,-5.93464,0.0,0.0,45,45
213,2347843,-6.019478,0.0,0.0,46,46
213,45303932,-6.034906,0.0,0.0,47,47
213,20351632,-6.043689,0.0,0.0,48,48
213,52817014,-6.113752,0.0,0.0,49,49
213,7484144,-6.16329,0.0,0.0,50,50
218,3252860,-1.193081,0.0,0.0,1,1
218,73004224,-1.727457,0.0,0.0,2,2
218,72601994,-1.782292,0.0,0.0,3,3
218,59040236,-2.540805,0.0,0.0,4,4
218,5832380,-2.787703,0.0,0.0,5,5
218,5190465,-3.048873,0.0,0.0,6,6
218,46436502,-3.081931,0.0,0.0,7,7
218,10444955,-3.109823,0.0,0.0,8,8
218,43272299,-3.189134,0.0,0.0,9,9
218,54008523,-3.388894,0.0,0.0,10,10
218,7591063,-3.546379,0.0,0.0,11,11
218,1346908,-3.789993,0.0,0.0,12,12
218,26707166,-3.825312,0.0,0.0,13,13
218,511351,-3.838788,0.0,0.0,14,14
218,1851374,-3.860718,0.0,0.0,15,15
218,1308304,-3.864141,0.0,0.0,16,16
218,432364,-3.889012,0.0,0.0,17,17
218,7402039,-3.895257,0.0,0.0,18,18
218,30757246,-3.967849,0.0,0.0,19,19
218,5398963,-4.003403,0.0,0.0,20,20
218,4271752,-4.060708,0.0,0.0,21,21
218,74844464,-4.070818,0.0,0.0,22,22
218,25137781,-4.155632,0.0,0.0,23,23
218,12761104,-4.282354,0.0,0.0,24,24
218,5241676,-4.283565,0.0,0.0,25,25
218,13905653,-4.283657,0.0,0.0,26,26
218,12560767,-4.302406,0.0,0.0,27,27
218,31302643,-4.312393,0.0,0.0,28,28
218,6256985,-4.359805,0.0,0.0,29,29
218,45332372,-4.374184,0.0,0.0,30,30
218,3722586,-4.403711,0.0,0.0,31,31
218,71480773,-4.408876,0.0,0.0,32,32
218,2068983,-4.554746,0.0,0.0,33,33
218,8464511,-4.580731,0.0,0.0,34,34
218,41239467,-4.60876,0.0,0.0,35,35
218,21781488,-4.63609,0.0,0.0,36,36
218,47285272,-4.639755,0.0,0.0,37,37
218,3850268,-4.683276,0.0,0.0,38,38
218,4362616,-4.739402,0.0,0.0,39,39
218,23007275,-4.758257,0.0,0.0,40,40
218,17594432,-4.781242,0.0,0.0,41,41
218,66992,-4.862235,0.0,0.0,42,42
218,30586621,-4.865729,0.0,0.0,43,43
218,45328646,-4.87137,0.0,0.0,44,44
218,4845326,-5.010175,0.0,0.0,45,45
218,27446582,-5.01556,0.0,0.0,46,46
218,2370556,-5.025388,0.0,0.0,47,47
218,41195589,-5.062553,0.0,0.0,48,48
218,10374164,-5.078765,0.0,0.0,49,49
218,1127093,-5.089795,0.0,0.0,50,50
220,53679248,0.346509,0.0,0.0,1,1
220,16660805,-1.41069,0.0,0.0,2,2
220,69202121,-1.463112,0.0,0.0,3,3
220,59729748,-2.312002,0.0,0.0,4,4
220,35770964,-2.596343,0.0,0.0,5,5
220,41909880,-2.614029,0.0,0.0,6,6
220,7438147,-2.626939,0.0,0.0,7,7
220,3549346,-2.913973,0.0,0.0,8,8
220,41515118,-3.040622,0.0,0.0,9,9
220,4515300,-3.042586,0.0,0.0,10,10
220,38299284,-3.076299,0.0,0.0,11,11
220,36873981,-3.116827,0.0,0.0,12,12
220,6155040,-3.357408,0.0,0.0,13,13
220,22264734,-3.40827,0.0,0.0,14,14
220,66862228,-3.499826,0.0,0.0,15,15
220,93539,-3.544382,0.0,0.0,16,16
220,45124987,-3.558861,0.0,0.0,17,17
220,62087453,-3.5728,0.0,0.0,18,18
220,55749175,-3.593977,0.0,0.0,19,19
220,44076938,-3.643982,0.0,0.0,20,20
220,10794581,-3.711245,0.0,0.0,21,21
220,51359098,-3.781287,0.0,0.0,22,22
220,67737363,-3.807102,0.0,0.0,23,23
220,24181065,-3.836146,0.0,0.0,24,24
220,51188929,-3.986358,0.0,0.0,25,25
220,67217764,-4.085578,0.0,0.0,26,26
220,25763006,-4.142917,0.0,0.0,27,27
220,47321397,-4.178044,0.0,0.0,28,28
220,31851567,-4.219838,0.0,0.0,29,29
220,68522093,-4.244242,0.0,0.0,30,30
220,24180877,-4.270133,0.0,0.0,31,31
220,56151226,-4.367341,0.0,0.0,32,32
220,5125488,-4.435234,0.0,0.0,33,33
220,58596723,-4.480055,0.0,0.0,34,34
220,3169671,-4.485682,0.0,0.0,35,35
220,73767506,-4.511179,0.0,0.0,36,36
220,6353227,-4.522506,0.0,0.0,37,37
220,66274589,-4.523028,0.0,0.0,38,38
220,40805223,-4.587102,0.0,0.0,39,39
220,46720318,-4.595139,0.0,0.0,40,40
220,29028498,-4.623252,0.0,0.0,41,41
220,44718610,-4.692587,0.0,0.0,42,42
220,32558673,-4.72744,0.0,0.0,43,43
220,3107725,-4.761964,0.0,0.0,44,44
220,12917721,-4.77376,0.0,0.0,45,45
220,66056987,-4.800241,0.0,0.0,46,46
220,65556649,-4.846277,0.0,0.0,47,47
220,8640081,-4.897942,0.0,0.0,48,48
220,65719193,-4.929822,0.0,0.0,49,49
220,15502906,-4.941268,0.0,0.0,50,50
225,21721640,-0.732497,0.0,0.0,1,1
225,3492678,-2.552922,0.0,0.0,2,2
225,57152295,-2.707213,0.0,0.0,3,3
225,41516220,-3.0616,0.0,0.0,4,4
225,61778756,-3.170008,0.0,0.0,5,5
225,1854040,-3.21359,0.0,0.0,6,6
225,20730066,-3.410729,0.0,0.0,7,7
225,47523524,-3.413539,0.0,0.0,8,8
225,7106684,-3.471724,0.0,0.0,9,9
225,59626201,-3.506293,0.0,0.0,10,10
225,35095438,-3.604972,0.0,0.0,11,11
225,45604996,-3.6092,0.0,0.0,12,12
225,68171432,-3.681481,0.0,0.0,13,13
225,1076798,-3.736599,0.0,0.0,14,14
225,72076499,-3.753644,0.0,0.0,15,15
225,4100315,-3.994296,0.0,0.0,16,16
225,5424855,-4.04647,0.0,0.0,17,17
225,13891092,-4.08659,0.0,0.0,18,18
225,21965295,-4.285677,0.0,0.0,19,19
225,68680558,-4.458394,0.0,0.0,20,20
225,337108,-4.500384,0.0,0.0,21,21
225,72446821,-4.509476,0.0,0.0,22,22
225,19874156,-4.530953,0.0,0.0,23,23
225,1038408,-4.539447,0.0,0.0,24,24
225,39779163,-4.556572,0.0,0.0,25,25
225,11914042,-4.623451,0.0,0.0,26,26
225,39777178,-4.642178,0.0,0.0,27,27
225,5878550,-4.715606,0.0,0.0,28,28
225,6302125,-4.796769,0.0,0.0,29,29
225,51193860,-4.823118,0.0,0.0,30,30
225,3645476,-4.843997,0.0,0.0,31,31
225,5165771,-4.961022,0.0,0.0,32,32
225,57626517,-5.01223,0.0,0.0,33,33
225,6305550,-5.060493,0.0,0.0,34,34
225,19466762,-5.066233,0.0,0.0,35,35
225,29200545,-5.081331,0.0,0.0,36,36
225,2496397,-5.097971,0.0,0.0,37,37
225,44117469,-5.128819,0.0,0.0,38,38
225,52570611,-5.134349,0.0,0.0,39,39
225,66746641,-5.137595,0.0,0.0,40,40
225,3282511,-5.189574,0.0,0.0,41,41
225,62420743,-5.197287,0.0,0.0,42,42
225,6709390,-5.200757,0.0,0.0,43,43
225,8988700,-5.210287,0.0,0.0,44,44
225,2524939,-5.215724,0.0,0.0,45,45
225,55712559,-5.23991,0.0,0.0,46,46
225,8367659,-5.31772,0.0,0.0,47,47
225,39020573,-5.321918,0.0,0.0,48,48
225,2748428,-5.323586,0.0,0.0,49,49
225,56103502,-5.347998,0.0,0.0,50,50
235,8528525,-1.13788,0.0,0.0,1,1
235,3654889,-1.13788,0.0,0.0,2,2
235,64225942,-2.070049,0.0,0.0,3,3
235,1563401,-2.899282,0.0,0.0,4,4
235,37652907,-3.89451,0.0,0.0,5,5
235,26713091,-4.091599,0.0,0.0,6,6
235,50566202,-4.189028,0.0,0.0,7,7
235,2355418,-4.335527,0.0,0.0,8,8
235,54557196,-4.351808,0.0,0.0,9,9
235,8702038,-4.363402,0.0,0.0,10,10
235,5508892,-4.42473,0.0,0.0,11,11
235,3373612,-4.445512,0.0,0.0,12,12
235,60765202,-4.454107,0.0,0.0,13,13
235,57292428,-4.529766,0.0,0.0,14,14
235,18259915,-4.560998,0.0,0.0,15,15
235,8015941,-4.73445,0.0,0.0,16,16
235,4278410,-4.865722,0.0,0.0,17,17
235,11462041,-5.141487,0.0,0.0,18,18
235,12986359,-5.184292,0.0,0.0,19,19
235,14079871,-5.186583,0.0,0.0,20,20
235,64206643,-5.292869,0.0,0.0,21,21
235,1485658,-5.314957,0.0,0.0,22,22
235,32177237,-5.331877,0.0,0.0,23,23
235,36370180,-5.357835,0.0,0.0,24,24
235,24869557,-5.406599,0.0,0.0,25,25
235,11399504,-5.427689,0.0,0.0,26,26
235,3597615,-5.477311,0.0,0.0,27,27
235,1337922,-5.501871,0.0,0.0,28,28
235,73415795,-5.576298,0.0,0.0,29,29
235,11239006,-5.586751,0.0,0.0,30,30
235,5765729,-5.602446,0.0,0.0,31,31
235,33327117,-5.734918,0.0,0.0,32,32
235,1663525,-5.736346,0.0,0.0,33,33
235,19958338,-5.774025,0.0,0.0,34,34
235,67410428,-5.785192,0.0,0.0,35,35
235,15216628,-5.848853,0.0,0.0,36,36
235,26738212,-5.98305,0.0,0.0,37,37
235,28104026,-6.006046,0.0,0.0,38,38
235,56169711,-6.044548,0.0,0.0,39,39
235,7609256,-6.086857,0.0,0.0,40,40
235,2688410,-6.136404,0.0,0.0,41,41
235,1061539,-6.150055,0.0,0.0,42,42
235,18164620,-6.191277,0.0,0.0,43,43
235,4067988,-6.223194,0.0,0.0,44,44
235,69862679,-6.243849,0.0,0.0,45,45
235,60184866,-6.283231,0.0,0.0,46,46
235,70688056,-6.350079,0.0,0.0,47,47
235,43119644,-6.355937,0.0,0.0,48,48
235,9385828,-6.361899,0.0,0.0,49,49
235,22724072,-6.387752,0.0,0.0,50,50
239,157172,3.628826,0.0,0.0,1,1
239,19954049,-2.654054,0.0,0.0,2,2
239,3251045,-2.749714,0.0,0.0,3,3
239,54914328,-2.921476,0.0,0.0,4,4
239,47201886,-3.571251,0.0,0.0,5,5
239,45645343,-3.742828,0.0,0.0,6,6
239,69859898,-3.942731,0.0,0.0,7,7
239,177906,-4.063799,0.0,0.0,8,8
239,164698,-4.100568,0.0,0.0,9,9
239,3689440,-4.376737,0.0,0.0,10,10
239,22683998,-4.412423,0.0,0.0,11,11
239,61788859,-4.415893,0.0,0.0,12,12
239,46391992,-4.42244,0.0,0.0,13,13
239,348292,-4.511648,0.0,0.0,14,14
239,25741513,-4.541681,0.0,0.0,15,15
239,34114119,-4.6359,0.0,0.0,16,16
239,4083099,-4.657276,0.0,0.0,17,17
239,3261733,-4.675828,0.0,0.0,18,18
239,10597467,-4.842068,0.0,0.0,19,19
239,63331320,-4.944191,0.0,0.0,20,20
239,25945952,-4.966756,0.0,0.0,21,21
239,3954720,-5.035982,0.0,0.0,22,22
239,5273797,-5.046096,0.0,0.0,23,23
239,66570605,-5.083509,0.0,0.0,24,24
239,4012556,-5.084326,0.0,0.0,25,25
239,46883773,-5.122721,0.0,0.0,26,26
239,390436,-5.153543,0.0,0.0,27,27
239,2994014,-5.154062,0.0,0.0,28,28
239,43983853,-5.192968,0.0,0.0,29,29
239,247709,-5.228004,0.0,0.0,30,30
239,4590039,-5.297881,0.0,0.0,31,31
239,1880951,-5.323698,0.0,0.0,32,32
239,2829485,-5.32999,0.0,0.0,33,33
239,34409847,-5.347853,0.0,0.0,34,34
239,17595645,-5.350618,0.0,0.0,35,35
239,7326191,-5.377419,0.0,0.0,36,36
239,4598013,-5.386907,0.0,0.0,37,37
239,2256164,-5.491936,0.0,0.0,38,38
239,1853602,-5.515295,0.0,0.0,39,39
239,11515305,-5.522746,0.0,0.0,40,40
239,2030040,-5.571154,0.0,0.0,41,41
239,3387343,-5.600795,0.0,0.0,42,42
239,12524919,-5.646741,0.0,0.0,43,43
239,46941896,-5.672595,0.0,0.0,44,44
239,67200264,-5.711194,0.0,0.0,45,45
239,28199697,-5.741278,0.0,0.0,46,46
239,4971260,-5.846597,0.0,0.0,47,47
239,70897165,-5.861543,0.0,0.0,48,48
239,24922016,-5.874402,0.0,0.0,49,49
239,24032824,-5.890771,0.0,0.0,50,50
246,26057580,3.623607,0.0,0.0,1,1
246,208200,-1.070594,0.0,0.0,2,2
246,6128816,-1.896214,0.0,0.0,3,3
246,35764099,-2.071289,0.0,0.0,4,4
246,20370386,-2.651594,0.0,0.0,5,5
246,2321684,-2.884674,0.0,0.0,6,6
246,67969503,-3.432076,0.0,0.0,7,7
246,92605,-3.439083,0.0,0.0,8,8
246,58556238,-3.59902,0.0,0.0,9,9
246,54557718,-3.638675,0.0,0.0,10,10
246,8698208,-3.817172,0.0,0.0,11,11
246,25291256,-3.880471,0.0,0.0,12,12
246,10591637,-3.913705,0.0,0.0,13,13
246,32809361,-3.970867,0.0,0.0,14,14
246,54060943,-4.089722,0.0,0.0,15,15
246,9890262,-4.115864,0.0,0.0,16,16
246,12367026,-4.133041,0.0,0.0,17,17
246,31117400,-4.15572,0.0,0.0,18,18
246,2444294,-4.273002,0.0,0.0,19,19
246,21533626,-4.318743,0.0,0.0,20,20
246,2298699,-4.319215,0.0,0.0,21,21
246,22660896,-4.494076,0.0,0.0,22,22
246,9318746,-4.526589,0.0,0.0,23,23
246,18917544,-4.527348,0.0,0.0,24,24
246,3044570,-4.56885,0.0,0.0,25,25
246,36361189,-4.706284,0.0,0.0,26,26
246,31322545,-4.725519,0.0,0.0,27,27
246,37122839,-4.736059,0.0,0.0,28,28
246,27047470,-4.741465,0.0,0.0,29,29
246,55202328,-4.781722,0.0,0.0,30,30
246,36480673,-4.858717,0.0,0.0,31,31
246,11640332,-4.959385,0.0,0.0,32,32
246,46352300,-4.984656,0.0,0.0,33,33
246,53492871,-5.016671,0.0,0.0,34,34
246,161506,-5.087941,0.0,0.0,35,35
246,43781910,-5.09192,0.0,0.0,36,36
246,40387595,-5.124232,0.0,0.0,37,37
246,57113533,-5.160529,0.0,0.0,38,38
246,21456340,-5.213659,0.0,0.0,39,39
246,19834902,-5.22819,0.0,0.0,40,40
246,46443928,-5.240124,0.0,0.0,41,41
246,27252446,-5.254399,0.0,0.0,42,42
246,40379954,-5.349106,0.0,0.0,43,43
246,12233331,-5.416317,0.0,0.0,44,44
246,24395375,-5.426964,0.0,0.0,45,45
246,45314249,-5.451107,0.0,0.0,46,46
246,63837648,-5.457285,0.0,0.0,47,47
246,47228656,-5.512293,0.0,0.0,48,48
246,194349,-5.52904,0.0,0.0,49,49
246,25012105,-5.532789,0.0,0.0,50,50
259,25741529,4.273641,0.0,0.0,1,1
259,4220213,-1.006308,0.0,0.0,2,2
259,29203494,-2.136735,0.0,0.0,3,3
259,11206971,-2.646658,0.0,0.0,4,4
259,6994817,-2.774181,0.0,0.0,5,5
259,47312222,-2.933668,0.0,0.0,6,6
259,1281240,-3.225004,0.0,0.0,7,7
259,9077932,-3.379691,0.0,0.0,8,8
259,22558707,-3.607629,0.0,0.0,9,9
259,4915976,-3.717625,0.0,0.0,10,10
259,67703052,-3.742226,0.0,0.0,11,11
259,1737582,-4.051011,0.0,0.0,12,12
259,28568341,-4.260118,0.0,0.0,13,13
259,15788207,-4.304049,0.0,0.0,14,14
259,432364,-4.354148,0.0,0.0,15,15
259,56934667,-4.458619,0.0,0.0,16,16
259,2883615,-4.522151,0.0,0.0,17,17
259,8691336,-4.555782,0.0,0.0,18,18
259,72070005,-4.59575,0.0,0.0,19,19
259,7721592,-4.6556,0.0,0.0,20,20
259,54082877,-4.838904,0.0,0.0,21,21
259,51499032,-4.84418,0.0,0.0,22,22
259,16673032,-4.906795,0.0,0.0,23,23
259,36909750,-4.943753,0.0,0.0,24,24
259,36207419,-4.972274,0.0,0.0,25,25
259,29104695,-4.99072,0.0,0.0,26,26
259,59628,-5.003626,0.0,0.0,27,27
259,72101430,-5.015837,0.0,0.0,28,28
259,7420953,-5.03001,0.0,0.0,29,29
259,40451190,-5.037884,0.0,0.0,30,30
259,60629481,-5.066485,0.0,0.0,31,31
259,10614529,-5.184134,0.0,0.0,32,32
259,63757355,-5.249428,0.0,0.0,33,33
259,23970532,-5.309748,0.0,0.0,34,34
259,62043450,-5.379915,0.0,0.0,35,35
259,5203320,-5.447743,0.0,0.0,36,36
259,38772678,-5.452472,0.0,0.0,37,37
259,39922302,-5.453484,0.0,0.0,38,38
259,5895539,-5.627245,0.0,0.0,39,39
259,1438033,-5.637236,0.0,0.0,40,40
259,25069277,-5.673034,0.0,0.0,41,41
259,53245013,-5.708272,0.0,0.0,42,42
259,74819720,-5.737318,0.0,0.0,43,43
259,28364667,-5.777982,0.0,0.0,44,44
259,59627,-5.901608,0.0,0.0,45,45
259,33495307,-5.93718,0.0,0.0,46,46
259,10078925,-5.955263,0.0,0.0,47,47
259,10680766,-6.006972,0.0,0.0,48,48
259,54400752,-6.028255,0.0,0.0,49,49
259,3721827,-6.041934,0.0,0.0,50,50
278,59354804,-1.501623,0.0,0.0,1,1
278,70145872,-2.109045,0.0,0.0,2,2
278,7518562,-2.195435,0.0,0.0,3,3
278,41510135,-2.6101,0.0,0.0,4,4
278,70405684,-2.799304,0.0,0.0,5,5
278,18162734,-2.806662,0.0,0.0,6,6
278,2108830,-2.83402,0.0,0.0,7,7
278,32827297,-2.927313,0.0,0.0,8,8
278,40350694,-3.028952,0.0,0.0,9,9
278,58546040,-3.125759,0.0,0.0,10,10
278,70542844,-3.430611,0.0,0.0,11,11
278,60793860,-3.451349,0.0,0.0,12,12
278,14614654,-3.538284,0.0,0.0,13,13
278,3101866,-3.573201,0.0,0.0,14,14
278,66124588,-3.6352,0.0,0.0,15,15
278,65887771,-3.663988,0.0,0.0,16,16
278,25085163,-3.928404,0.0,0.0,17,17
278,13793777,-3.974334,0.0,0.0,18,18
278,1686352,-4.105436,0.0,0.0,19,19
278,62809694,-4.131779,0.0,0.0,20,20
278,3610549,-4.170661,0.0,0.0,21,21
278,45356217,-4.293578,0.0,0.0,22,22
278,47221634,-4.317279,0.0,0.0,23,23
278,46598578,-4.322799,0.0,0.0,24,24
278,38364524,-4.340159,0.0,0.0,25,25
278,67272765,-4.379853,0.0,0.0,26,26
278,66134327,-4.484996,0.0,0.0,27,27
278,44676323,-4.512525,0.0,0.0,28,28
278,44315193,-4.666963,0.0,0.0,29,29
278,36102395,-4.676178,0.0,0.0,30,30
278,62396703,-4.710186,0.0,0.0,31,31
278,2672060,-4.758681,0.0,0.0,32,32
278,32855770,-4.784233,0.0,0.0,33,33
278,61682817,-4.828391,0.0,0.0,34,34
278,12383663,-4.835833,0.0,0.0,35,35
278,210472,-4.917993,0.0,0.0,36,36
278,62216527,-4.943693,0.0,0.0,37,37
278,14935583,-4.94699,0.0,0.0,38,38
278,73987409,-5.026092,0.0,0.0,39,39
278,44373549,-5.02651,0.0,0.0,40,40
278,63935546,-5.07189,0.0,0.0,41,41
278,24010845,-5.084191,0.0,0.0,42,42
278,65918950,-5.101682,0.0,0.0,43,43
278,44202497,-5.150101,0.0,0.0,44,44
278,23731386,-5.156043,0.0,0.0,45,45
278,12122757,-5.189099,0.0,0.0,46,46
278,20260520,-5.213618,0.0,0.0,47,47
278,36013337,-5.236842,0.0,0.0,48,48
278,40519927,-5.242927,0.0,0.0,49,49
278,24643029,-5.265432,0.0,0.0,50,50
291,58824095,-0.142607,0.0,0.0,1,1
291,28236143,-1.209699,0.0,0.0,2,2
291,59729748,-1.70335,0.0,0.0,3,3
291,2292649,-2.842476,0.0,0.0,4,4
291,24396026,-2.855609,0.0,0.0,5,5
291,68355012,-3.060242,0.0,0.0,6,6
291,5370716,-3.142867,0.0,0.0,7,7
291,31487737,-3.494659,0.0,0.0,8,8
291,38330239,-3.502176,0.0,0.0,9,9
291,44857745,-3.633862,0.0,0.0,10,10
291,46586597,-3.704047,0.0,0.0,11,11
291,47523524,-3.732051,0.0,0.0,12,12
291,33948002,-3.756052,0.0,0.0,13,13
291,24598944,-3.804379,0.0,0.0,14,14
291,51193860,-3.811355,0.0,0.0,15,15
291,40349213,-3.856858,0.0,0.0,16,16
291,56225350,-3.927026,0.0,0.0,17,17
291,68730050,-3.936039,0.0,0.0,18,18
291,16760642,-4.045514,0.0,0.0,19,19
291,47568345,-4.048986,0.0,0.0,20,20
291,30830640,-4.144944,0.0,0.0,21,21
291,27874156,-4.183138,0.0,0.0,22,22
291,15667389,-4.186125,0.0,0.0,23,23
291,53851195,-4.231298,0.0,0.0,24,24
291,66296805,-4.275075,0.0,0.0,25,25
291,32584198,-4.341186,0.0,0.0,26,26
291,41515118,-4.343666,0.0,0.0,27,27
291,9912911,-4.348338,0.0,0.0,28,28
291,46472544,-4.372937,0.0,0.0,29,29
291,2967520,-4.542917,0.0,0.0,30,30
291,5085028,-4.547297,0.0,0.0,31,31
291,19840982,-4.560478,0.0,0.0,32,32
291,63706715,-4.619086,0.0,0.0,33,33
291,16629985,-4.665214,0.0,0.0,34,34
291,1190594,-4.677333,0.0,0.0,35,35
291,38026192,-4.697872,0.0,0.0,36,36
291,1097030,-4.711176,0.0,0.0,37,37
291,31268917,-4.71789,0.0,0.0,38,38
291,14233418,-4.765689,0.0,0.0,39,39
291,52262404,-4.829436,0.0,0.0,40,40
291,2932845,-4.867279,0.0,0.0,41,41
291,5102319,-4.876356,0.0,0.0,42,42
291,20985412,-4.883234,0.0,0.0,43,43
291,18941522,-4.924533,0.0,0.0,44,44
291,15543608,-4.953352,0.0,0.0,45,45
291,40817764,-4.992559,0.0,0.0,46,46
291,70139974,-5.033972,0.0,0.0,47,47
291,7980763,-5.075526,0.0,0.0,48,48
291,39867853,-5.102972,0.0,0.0,49,49
291,1117384,-5.121374,0.0,0.0,50,50
292,11308093,-0.990726,0.0,0.0,1,1
292,32610315,-2.727745,0.0,0.0,2,2
292,68840113,-3.038414,0.0,0.0,3,3
292,13623073,-3.073919,0.0,0.0,4,4
292,34314079,-3.232089,0.0,0.0,5,5
292,7128817,-3.678796,0.0,0.0,6,6
292,70927229,-3.722559,0.0,0.0,7,7
292,1332293,-3.790896,0.0,0.0,8,8
292,43490004,-3.814843,0.0,0.0,9,9
292,276070,-3.848717,0.0,0.0,10,10
292,28645500,-3.984897,0.0,0.0,11,11
292,7300880,-3.986727,0.0,0.0,12,12
292,525145,-4.135725,0.0,0.0,13,13
292,39622481,-4.257853,0.0,0.0,14,14
292,401253,-4.318377,0.0,0.0,15,15
292,30430079,-4.368284,0.0,0.0,16,16
292,41217159,-4.476432,0.0,0.0,17,17
292,68527506,-4.492355,0.0,0.0,18,18
292,2059734,-4.624112,0.0,0.0,19,19
292,19134739,-4.774051,0.0,0.0,20,20
292,31572779,-4.777705,0.0,0.0,21,21
292,58845544,-4.782069,0.0,0.0,22,22
292,34505135,-4.981084,0.0,0.0,23,23
292,29133741,-5.000532,0.0,0.0,24,24
292,21800686,-5.128767,0.0,0.0,25,25
292,20937938,-5.142264,0.0,0.0,26,26
292,2385757,-5.18328,0.0,0.0,27,27
292,2418347,-5.216104,0.0,0.0,28,28
292,34059469,-5.220558,0.0,0.0,29,29
292,53835973,-5.254366,0.0,0.0,30,30
292,337658,-5.345071,0.0,0.0,31,31
292,2819577,-5.385244,0.0,0.0,32,32
292,61525,-5.415498,0.0,0.0,33,33
292,617323,-5.422426,0.0,0.0,34,34
292,60458463,-5.511777,0.0,0.0,35,35
292,26724867,-5.580969,0.0,0.0,36,36
292,44153,-5.591415,0.0,0.0,37,37
292,539816,-5.667812,0.0,0.0,38,38
292,31742581,-5.677143,0.0,0.0,39,39
292,41446378,-5.696111,0.0,0.0,40,40
292,18271646,-5.704174,0.0,0.0,41,41
292,1793736,-5.708256,0.0,0.0,42,42
292,5419176,-5.766379,0.0,0.0,43,43
292,22152731,-5.771465,0.0,0.0,44,44
